output_own_price
7.19
7.19
7.19
7.19
7.19
6.75
6.75
7.13
7.13
7.13
7.13
7.13
6.69
6.69
7.2
7.2
7.2
7.2
7.2
6.69
6.69
7.21
7.21
7.21
7.21
7.21
6.72
6.72
7.15
7.15
7.15
7.15
7.15
6.76
6.76
7.15
7.15
7.15
7.15
7.15
6.72
6.72
7.05
7.05
7.05
7.05
7.05
6.72
6.72
7.05
7.05
7.05
7.05
7.05
6.77
6.77
7.07
7.07
7.07
7.07
7.07
6.77
6.77
7.13
7.13
7.13
7.13
7.13
6.76
6.76
7
7
7
7
7
6.68
6.68
7.08
7.08
7.08
7.08
7.08
6.66
6.66
7.01
7.01
7.01
7.01
7.01
6.78
6.78
7.04
7.04
7.04
7.04
7.04
6.73
6.73
7.05
7.05
7.05
7.05
7.05
6.65
6.65
6.96
6.96
6.96
6.96
6.96
6.7
6.7
7.11
7.11
7.11
7.11
7.11
6.6
6.6
6.94
6.94
6.94
6.94
6.94
6.76
6.76
6.95
6.95
6.95
6.95
6.95
6.61
6.61
7.01
7.01
7.01
7.01
7.01
6.67
6.67
7.05
7.05
7.05
7.05
7.05
6.71
6.71
6.97
6.97
6.97
6.97
6.97
6.83
6.83
7.09
7.09
7.09
7.09
7.09
6.72
6.72
7.08
7.08
7.08
7.08
7.08
6.67
6.67
7.03
7.03
7.03
7.03
7.03
6.71
6.71
7.05
7.05
7.05
7.05
7.05
6.67
6.67
7.01
7.01
7.01
7.01
7.01
6.7
6.7
7.02
7.02
7.02
7.02
7.02
6.79
6.79
7
7
7
7
7
6.72
6.72
7.11
7.11
7.11
7.11
7.11
6.72
6.72
7.07
7.07
7.07
7.07
7.07
6.69
6.69
7.06
7.06
7.06
7.06
7.06
6.75
6.75
7.08
7.08
7.08
7.08
7.08
6.68
6.68
7.04
7.04
7.04
7.04
7.04
6.62
6.62
7.04
7.04
7.04
7.04
7.04
6.72
6.72
7.12
7.12
7.12
7.12
7.12
6.75
6.75
7.11
7.11
7.11
7.11
7.11
6.62
6.62
7.24
7.24
7.24
7.24
7.24
6.78
6.78
7.24
7.24
7.24
7.24
7.24
6.75
6.75
7.2
7.2
7.2
7.2
7.2
6.71
6.71
7.28
7.28
7.28
7.28
7.28
6.71
6.71
7.2
7.2
7.2
7.2
7.2
6.83
6.83
7.14
7.14
7.14
7.14
7.14
6.73
6.73
7.19
7.19
7.19
7.19
7.19
6.69
6.69
7.27
7.19
7.1
7.1
7.1
7.1
6.73
6.73
7.27
7.27
7.27
7.27
7.27
6.76
6.76
7.26
7.26
7.26
7.26
7.26
6.79
6.79
7.46
7.46
7.46
7.46
7.46
6.81
6.81
7.31
7.31
7.31
7.31
7.31
6.77
6.77
7.24
7.24
7.24
7.24
7.24
6.63
6.63
7.27
7.27
7.27
7.27
7.27
6.76
6.76
7.19
7.19
7.19
7.19
7.19
6.76
6.76
7.19
7.19
7.19
7.19
7.19
6.82
6.82
7.14
7.14
7.14
7.14
7.14
6.73
6.73
7.21
7.21
7.21
7.21
7.21
6.73
6.73
7.17
7.17
7.17
7.17
7.17
6.7
6.7
7.19
7.19
7.19
7.19
7.19
6.73
6.73
7.09
7.09
7.09
7.09
7.09
6.81
6.81
7.14
7.14
7.14
7.14
7.14
6.71
6.71
7.12
7.12
7.12
7.12
7.12
6.74
6.74
7.04
7.04
7.04
7.04
7.04
6.72
6.72
7.12
7.12
7.12
7.12
7.12
6.72
6.72
7.08
7.08
7.08
7.08
7.08
6.79
6.79
7.04
7.04
7.04
7.04
7.04
6.69
6.69
7.03
7.03
7.03
7.03
7.03
6.79
6.79
7.01
7.01
7.01
7.01
7.01
6.76
6.76
6.95
6.95
6.95
6.95
6.95
6.7
6.7
6.97
6.97
6.97
6.97
6.97
6.75
6.75
6.97
6.97
6.97
6.97
6.97
6.8
6.8
7
7
7
7
7
6.7
6.7
7
7
7
7
7
6.7
6.7
6.95
6.95
6.95
6.95
6.95
6.61
6.61
7
7
7
7
7
6.6
6.6
7.03
7.03
7.03
7.03
7.03
6.75
6.75
7
7
7
7
7
6.7
6.7
7
7
7
7
7
6.72
6.72
7.06
7.06
7.06
7.06
7.06
6.68
6.68
7.04
7.04
7.04
7.04
7.04
6.72
6.72
6.99
6.99
6.99
6.99
6.99
6.79
6.79
7.08
7.08
7.08
7.08
7.08
6.74
6.74
7.01
7.01
7.01
7.01
7.01
6.74
6.74
7.01
7.01
7.01
7.01
7.01
6.7
6.7
7.09
7.09
7.09
7.09
7.09
6.64
6.64
7.02
7.02
7.02
7.02
7.02
6.69
6.69
7.11
7.11
7.11
7.11
7.11
6.7
6.7
7.03
7.03
7.03
7.03
7.03
6.71
6.71
7.01
7.01
7.01
7.01
7.01
6.69
6.69
7.23
7.23
7.23
7.23
7.23
6.63
6.63
7.17
7.17
7.17
7.17
7.17
6.77
6.77
7.23
7.23
7.23
7.23
7.23
6.8
6.8
7.17
7.17
7.17
7.17
7.17
6.67
6.67
7.24
7.24
7.24
7.24
7.24
6.75
6.75
7.29
7.29
7.29
7.29
7.29
6.69
6.69
7.13
7.13
7.13
7.13
7.13
6.75
6.75
7.12
7.12
7.12
7.12
7.12
6.77
6.77
7.19
7.19
7.19
7.19
7.19
6.71
6.71
7.41
7.19
7.18
7.18
7.18
7.18
6.66
6.66
7.26
7.26
7.26
7.26
7.26
6.71
6.71
7.27
7.27
7.27
7.27
7.27
6.72
6.72
7.38
7.38
7.38
7.38
7.38
6.66
6.66
7.33
7.33
7.33
7.33
7.33
6.67
6.67
7.27
7.27
7.27
7.27
7.27
6.74
6.74
7.23
7.23
7.23
7.23
7.23
6.76
6.76
7.23
7.23
7.23
7.23
7.23
6.76
6.76
7.16
7.16
7.16
7.16
7.16
6.65
6.65
7.14
7.14
7.14
7.14
7.14
6.71
6.71
7.08
7.08
7.08
7.08
7.08
6.68
6.68
7.16
7.16
7.16
7.16
7.16
6.79
6.79
7.2
7.2
7.2
7.2
7.2
6.73
6.73
7
7
7
7
7
6.71
6.71
7.05
7.05
7.05
7.05
7.05
6.76
6.76
7.19
7.19
7.19
7.19
7.19
6.7
6.7
7.03
7.03
7.03
7.03
7.03
6.72
6.72
7.17
7.17
7.17
7.17
7.17
6.66
6.66
6.95
6.95
6.95
6.95
6.95
6.7
6.7
7.09
7.09
7.09
7.09
7.09
6.77
6.77
7
7
7
7
7
6.74
6.74
7.1
7.1
7.1
7.1
7.1
6.69
6.69
7.05
7.05
7.05
7.05
7.05
6.61
6.61
7.04
7.04
7.04
7.04
7.04
6.72
6.72
7.08
7.08
7.08
7.08
7.08
6.66
6.66
7.02
7.02
7.02
7.02
7.02
6.68
6.68
6.96
6.96
6.96
6.96
6.96
6.79
6.79
7.04
7.04
7.04
7.04
7.04
6.71
6.71
6.92
6.92
6.92
6.92
6.92
6.77
6.77
6.97
6.97
6.97
6.97
6.97
6.73
6.73
7
7
7
7
7
6.7
6.7
6.99
6.99
6.99
6.99
6.99
6.74
6.74
7.12
7.12
7.12
7.12
7.12
6.67
6.67
6.98
6.98
6.98
6.98
6.98
6.65
6.65
7.03
7.03
7.03
7.03
7.03
6.72
6.72
6.98
6.98
6.98
6.98
6.98
6.76
6.76
7.03
7.03
7.03
7.03
7.03
6.7
6.7
7.02
7.02
7.02
7.02
7.02
6.78
6.78
7.03
7.03
7.03
7.03
7.03
6.69
6.69
6.97
6.97
6.97
6.97
6.97
6.74
6.74
7.1
7.1
7.1
7.1
7.1
6.68
6.68
6.98
6.98
6.98
6.98
6.98
6.79
6.79
7.07
7.07
7.07
7.07
7.07
6.7
6.7
7.16
7.16
7.16
7.16
7.16
6.77
6.77
7.14
7.14
7.14
7.14
7.14
6.61
6.61
7.18
7.18
7.18
7.18
7.18
6.7
6.7
7.25
7.25
7.25
7.25
7.25
6.62
6.62
7.17
7.17
7.17
7.17
7.17
6.7
6.7
7.3
7.3
7.3
7.3
7.3
6.69
6.69
7.16
7.16
7.16
7.16
7.16
6.67
6.67
7.11
7.11
7.11
7.11
7.11
6.72
6.72
7.21
7.21
7.21
7.21
7.21
6.68
6.68
7.37
7.21
7.22
7.22
7.22
7.22
6.78
6.78
7.3
7.3
7.3
7.3
7.3
6.76
6.76
7.31
7.31
7.31
7.31
7.31
6.67
6.67
7.37
7.37
7.37
7.37
7.37
6.63
6.63
7.28
7.28
7.28
7.28
7.28
6.77
6.77
7.36
7.36
7.36
7.36
7.36
6.77
6.77
7.29
7.29
7.29
7.29
7.29
6.76
6.76
7.31
7.31
7.31
7.31
7.31
6.72
6.72
7.29
7.29
7.29
7.29
7.29
6.68
6.68
7.13
7.13
7.13
7.13
7.13
6.72
6.72
7.27
7.27
7.27
7.27
7.27
6.66
6.66
7.19
7.19
7.19
7.19
7.19
6.73
6.73
7.12
7.12
7.12
7.12
7.12
6.68
6.68
7.09
7.09
7.09
7.09
7.09
6.73
6.73
7.07
7.07
7.07
7.07
7.07
6.73
6.73
7.05
7.05
7.05
7.05
7.05
6.75
6.75
7.04
7.04
7.04
7.04
7.04
6.65
6.65
7.07
7.07
7.07
7.07
7.07
6.72
6.72
7.11
7.11
7.11
7.11
7.11
6.67
6.67
7.08
7.08
7.08
7.08
7.08
6.77
6.77
7.12
7.12
7.12
7.12
7.12
6.73
6.73
7.11
7.11
7.11
7.11
7.11
6.82
6.82
6.95
6.95
6.95
6.95
6.95
6.65
6.65
7
7
7
7
7
6.64
6.64
7.02
7.02
7.02
7.02
7.02
6.79
6.79
7
7
7
7
7
6.75
6.75
7.04
7.04
7.04
7.04
7.04
6.65
6.65
7.07
7.07
7.07
7.07
7.07
6.59
6.59
7.02
7.02
7.02
7.02
7.02
6.75
6.75
7.04
7.04
7.04
7.04
7.04
6.68
6.68
7.14
7.14
7.14
7.14
7.14
6.8
6.8
7.06
7.06
7.06
7.06
7.06
6.66
6.66
7.08
7.08
7.08
7.08
7.08
6.72
6.72
7
7
7
7
7
6.7
6.7
6.95
6.95
6.95
6.95
6.95
6.73
6.73
7.1
7.1
7.1
7.1
7.1
6.68
6.68
7.06
7.06
7.06
7.06
7.06
6.79
6.79
7.13
7.13
7.13
7.13
7.13
6.56
6.56
6.96
6.96
6.96
6.96
6.96
6.76
6.76
6.99
6.99
6.99
6.99
6.99
6.77
6.77
7.08
7.08
7.08
7.08
7.08
6.75
6.75
7.08
7.08
7.08
7.08
7.08
6.7
6.7
7.04
7.04
7.04
7.04
7.04
6.64
6.64
7.04
7.04
7.04
7.04
7.04
6.76
6.76
7.06
7.06
7.06
7.06
7.06
6.76
6.76
7.18
7.18
7.18
7.18
7.18
6.67
6.67
7.11
7.11
7.11
7.11
7.11
6.63
6.63
7.17
7.17
7.17
7.17
7.17
6.69
6.69
7.36
7.36
7.36
7.36
7.36
6.76
6.76
7.14
7.14
7.14
7.14
7.14
6.76
6.76
7.22
7.22
7.22
7.22
7.22
6.81
6.81
7.23
7.23
7.23
7.23
7.23
6.77
6.77
7.24
7.23
7.17
7.17
7.17
7.17
6.71
6.71
7.33
7.33
7.33
7.33
7.33
6.75
6.75
7.27
7.27
7.27
7.27
7.27
6.68
6.68
7.28
7.28
7.28
7.28
7.28
6.68
6.68
7.28
7.28
7.28
7.28
7.28
6.72
6.72
7.21
7.21
7.21
7.21
7.21
6.72
6.72
7.27
7.27
7.27
7.27
7.27
6.8
6.8
7.25
7.25
7.25
7.25
7.25
6.81
6.81
7.23
7.23
7.23
7.23
7.23
6.72
6.72
7.18
7.18
7.18
7.18
7.18
6.75
6.75
7.22
7.22
7.22
7.22
7.22
6.79
6.79
7.09
7.09
7.09
7.09
7.09
6.64
6.64
7.16
7.16
7.16
7.16
7.16
6.68
6.68
7.08
7.08
7.08
7.08
7.08
6.64
6.64
7.11
7.11
7.11
7.11
7.11
6.75
6.75
7.02
7.02
7.02
7.02
7.02
6.69
6.69
7.04
7.04
7.04
7.04
7.04
6.76
6.76
7
7
7
7
7
6.73
6.73
7.07
7.07
7.07
7.07
7.07
6.71
6.71
7.08
7.08
7.08
7.08
7.08
6.76
6.76
7.11
7.11
7.11
7.11
7.11
6.74
6.74
7.03
7.03
7.03
7.03
7.03
6.7
6.7
7.04
7.04
7.04
7.04
7.04
6.77
6.77
7
7
7
7
7
6.72
6.72
6.93
6.93
6.93
6.93
6.93
6.79
6.79
7.03
7.03
7.03
7.03
7.03
6.72
6.72
6.95
6.95
6.95
6.95
6.95
6.72
6.72
7.02
7.02
7.02
7.02
7.02
6.71
6.71
7.01
7.01
7.01
7.01
7.01
6.79
6.79
7.05
7.05
7.05
7.05
7.05
6.68
6.68
7.03
7.03
7.03
7.03
7.03
6.7
6.7
6.99
6.99
6.99
6.99
6.99
6.68
6.68
6.98
6.98
6.98
6.98
6.98
6.76
6.76
7.05
7.05
7.05
7.05
7.05
6.69
6.69
6.93
6.93
6.93
6.93
6.93
6.7
6.7
6.97
6.97
6.97
6.97
6.97
6.75
6.75
7.08
7.08
7.08
7.08
7.08
6.72
6.72
7.05
7.05
7.05
7.05
7.05
6.7
6.7
7.04
7.04
7.04
7.04
7.04
6.71
6.71
7.05
7.05
7.05
7.05
7.05
6.7
6.7
7.21
7.21
7.21
7.21
7.21
6.7
6.7
7.05
7.05
7.05
7.05
7.05
6.67
6.67
7.07
7.07
7.07
7.07
7.07
6.67
6.67
7.15
7.15
7.15
7.15
7.15
6.73
6.73
7.06
7.06
7.06
7.06
7.06
6.7
6.7
7.17
7.17
7.17
7.17
7.17
6.68
6.68
7.24
7.24
7.24
7.24
7.24
6.71
6.71
7.22
7.22
7.22
7.22
7.22
6.83
6.83
7.29
7.29
7.29
7.29
7.29
6.67
6.67
7.12
7.12
7.12
7.12
7.12
6.72
6.72
7.23
7.23
7.23
7.23
7.23
6.77
6.77
7.15
7.15
7.15
7.15
7.15
6.74
6.74
7.31
7.15
7.16
7.16
7.16
7.16
6.76
6.76
7.25
7.25
7.25
7.25
7.25
6.76
6.76
7.34
7.34
7.34
7.34
7.34
6.69
6.69
7.37
7.37
7.37
7.37
7.37
6.74
6.74
7.35
7.35
7.35
7.35
7.35
6.76
6.76
7.27
7.27
7.27
7.27
7.27
6.78
6.78
7.28
7.28
7.28
7.28
7.28
6.76
6.76
7.29
7.29
7.29
7.29
7.29
6.78
6.78
7.14
7.14
7.14
7.14
7.14
6.74
6.74
7.15
7.15
7.15
7.15
7.15
6.68
6.68
7.22
7.22
7.22
7.22
7.22
6.78
6.78
7.16
7.16
7.16
7.16
7.16
6.67
6.67
7.11
7.11
7.11
7.11
7.11
6.81
6.81
7.15
7.15
7.15
7.15
7.15
6.73
6.73
7.02
7.02
7.02
7.02
7.02
6.73
6.73
7.14
7.14
7.14
7.14
7.14
6.67
6.67
6.95
6.95
6.95
6.95
6.95
6.7
6.7
6.97
6.97
6.97
6.97
6.97
6.66
6.66
7.1
7.1
7.1
7.1
7.1
6.76
6.76
7.05
7.05
7.05
7.05
7.05
6.7
6.7
6.92
6.92
6.92
6.92
6.92
6.79
6.79
7.08
7.08
7.08
7.08
7.08
6.65
6.65
6.95
6.95
6.95
6.95
6.95
6.72
6.72
6.94
6.94
6.94
6.94
6.94
6.79
6.79
7.12
7.12
7.12
7.12
7.12
6.65
6.65
7.05
7.05
7.05
7.05
7.05
6.7
6.7
7.03
7.03
7.03
7.03
7.03
6.67
6.67
6.99
6.99
6.99
6.99
6.99
6.77
6.77
6.98
6.98
6.98
6.98
6.98
6.67
6.67
7.04
7.04
7.04
7.04
7.04
6.64
6.64
6.94
6.94
6.94
6.94
6.94
6.7
6.7
6.95
6.95
6.95
6.95
6.95
6.71
6.71
7.11
7.11
7.11
7.11
7.11
6.77
6.77
7.02
7.02
7.02
7.02
7.02
6.74
6.74
7.02
7.02
7.02
7.02
7.02
6.68
6.68
7.05
7.05
7.05
7.05
7.05
6.78
6.78
7.13
7.13
7.13
7.13
7.13
6.66
6.66
7.04
7.04
7.04
7.04
7.04
6.78
6.78
6.97
6.97
6.97
6.97
6.97
6.61
6.61
7.14
7.14
7.14
7.14
7.14
6.71
6.71
7.06
7.06
7.06
7.06
7.06
6.68
6.68
7.04
7.04
7.04
7.04
7.04
6.7
6.7
7.03
7.03
7.03
7.03
7.03
6.66
6.66
7.21
7.21
7.21
7.21
7.21
6.67
6.67
7.14
7.14
7.14
7.14
7.14
6.67
6.67
7.07
7.07
7.07
7.07
7.07
6.73
6.73
7.15
7.15
7.15
7.15
7.15
6.78
6.78
7.16
7.16
7.16
7.16
7.16
6.73
6.73
7.33
7.33
7.33
7.33
7.33
6.66
6.66
7.21
7.21
7.21
7.21
7.21
6.79
6.79
7.29
7.29
7.29
7.29
7.29
6.72
6.72
7.11
7.11
7.11
7.11
7.11
6.72
6.72
7.36
7.11
7.21
7.21
7.21
7.21
6.7
6.7
7.21
7.21
7.21
7.21
7.21
6.81
6.81
7.33
7.33
7.33
7.33
7.33
6.72
6.72
7.36
7.36
7.36
7.36
7.36
6.73
6.73
7.28
7.28
7.28
7.28
7.28
6.73
6.73
7.39
7.39
7.39
7.39
7.39
6.74
6.74
7.25
7.25
7.25
7.25
7.25
6.8
6.8
7.25
7.25
7.25
7.25
7.25
6.73
6.73
7.09
7.09
7.09
7.09
7.09
6.77
6.77
7.06
7.06
7.06
7.06
7.06
6.71
6.71
7.23
7.23
7.23
7.23
7.23
6.82
6.82
7.28
7.28
7.28
7.28
7.28
6.68
6.68
7.02
7.02
7.02
7.02
7.02
6.88
6.88
7.07
7.07
7.07
7.07
7.07
6.84
6.84
7.14
7.14
7.14
7.14
7.14
6.78
6.78
7.13
7.13
7.13
7.13
7.13
6.71
6.71
7.18
7.18
7.18
7.18
7.18
6.62
6.62
7.1
7.1
7.1
7.1
7.1
6.66
6.66
7.09
7.09
7.09
7.09
7.09
6.68
6.68
6.95
6.95
6.95
6.95
6.95
6.63
6.63
6.96
6.96
6.96
6.96
6.96
6.64
6.64
7.04
7.04
7.04
7.04
7.04
6.7
6.7
7
7
7
7
7
6.73
6.73
7.03
7.03
7.03
7.03
7.03
6.79
6.79
7.01
7.01
7.01
7.01
7.01
6.7
6.7
7.07
7.07
7.07
7.07
7.07
6.77
6.77
7.04
7.04
7.04
7.04
7.04
6.67
6.67
7.07
7.07
7.07
7.07
7.07
6.71
6.71
7.05
7.05
7.05
7.05
7.05
6.75
6.75
7.11
7.11
7.11
7.11
7.11
6.7
6.7
6.97
6.97
6.97
6.97
6.97
6.72
6.72
7
7
7
7
7
6.69
6.69
7.04
7.04
7.04
7.04
7.04
6.69
6.69
7.01
7.01
7.01
7.01
7.01
6.72
6.72
7.07
7.07
7.07
7.07
7.07
6.63
6.63
7.1
7.1
7.1
7.1
7.1
6.7
6.7
7.02
7.02
7.02
7.02
7.02
6.79
6.79
7.08
7.08
7.08
7.08
7.08
6.72
6.72
7.04
7.04
7.04
7.04
7.04
6.74
6.74
7.02
7.02
7.02
7.02
7.02
6.77
6.77
7.12
7.12
7.12
7.12
7.12
6.76
6.76
7.07
7.07
7.07
7.07
7.07
6.69
6.69
6.99
6.99
6.99
6.99
6.99
6.75
6.75
7.1
7.1
7.1
7.1
7.1
6.74
6.74
7.01
7.01
7.01
7.01
7.01
6.78
6.78
7.19
7.19
7.19
7.19
7.19
6.76
6.76
7.09
7.09
7.09
7.09
7.09
6.72
6.72
7.23
7.23
7.23
7.23
7.23
6.76
6.76
7.25
7.25
7.25
7.25
7.25
6.8
6.8
7.19
7.19
7.19
7.19
7.19
6.64
6.64
7.15
7.15
7.15
7.15
7.15
6.73
6.73
7.27
7.27
7.27
7.27
7.27
6.67
6.67
7.24
7.27
7.11
7.11
7.11
7.11
6.69
6.69
7.04
7.04
7.04
7.04
7.04
6.67
6.67
7.12
7.12
7.12
7.12
7.12
6.75
6.75
7.34
7.34
7.34
7.34
7.34
6.77
6.77
7.35
7.35
7.35
7.35
7.35
6.75
6.75
7.33
7.33
7.33
7.33
7.33
6.68
6.68
7.16
7.16
7.16
7.16
7.16
6.72
6.72
7.27
7.27
7.27
7.27
7.27
6.63
6.63
7.12
7.12
7.12
7.12
7.12
6.69
6.69
7.11
7.11
7.11
7.11
7.11
6.6
6.6
7.19
7.19
7.19
7.19
7.19
6.71
6.71
7.16
7.16
7.16
7.16
7.16
6.68
6.68
7.16
7.16
7.16
7.16
7.16
6.66
6.66
7.11
7.11
7.11
7.11
7.11
6.71
6.71
7.05
7.05
7.05
7.05
7.05
6.81
6.81
7.04
7.04
7.04
7.04
7.04
6.7
6.7
6.91
6.91
6.91
6.91
6.91
6.81
6.81
7.02
7.02
7.02
7.02
7.02
6.68
6.68
7.11
7.11
7.11
7.11
7.11
6.61
6.61
6.99
6.99
6.99
6.99
6.99
6.76
6.76
7.05
7.05
7.05
7.05
7.05
6.72
6.72
6.96
6.96
6.96
6.96
6.96
6.65
6.65
6.96
6.96
6.96
6.96
6.96
6.67
6.67
6.95
6.95
6.95
6.95
6.95
6.7
6.7
6.99
6.99
6.99
6.99
6.99
6.73
6.73
7.02
7.02
7.02
7.02
7.02
6.69
6.69
6.99
6.99
6.99
6.99
6.99
6.69
6.69
7.07
7.07
7.07
7.07
7.07
6.64
6.64
7.06
7.06
7.06
7.06
7.06
6.77
6.77
6.96
6.96
6.96
6.96
6.96
6.7
6.7
7.04
7.04
7.04
7.04
7.04
6.83
6.83
7.03
7.03
7.03
7.03
7.03
6.67
6.67
7.02
7.02
7.02
7.02
7.02
6.81
6.81
7.08
7.08
7.08
7.08
7.08
6.67
6.67
6.95
6.95
6.95
6.95
6.95
6.8
6.8
7.07
7.07
7.07
7.07
7.07
6.69
6.69
7.13
7.13
7.13
7.13
7.13
6.76
6.76
7.02
7.02
